ComLocID	TurkanaTimeUnit	TurkanaTimeBin	Order	Family	Subfamily	Tribe	Genus	Species	HYP	LOP	GENUSSPECIES	TIME_UNIT	MEAN_AGE	LOCALITY	GENUS	ORDER	DIET_1	LAT	LONG
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	2	0	NA	TU4	2	108	Kolpochoerus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Alcelaphini	Megalotragus	NA	3	2	NA	TU4	2	108	Megalotragus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Alcelaphini	Megalotragus	NA	3	2	NA	TU4	2	108	Megalotragus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Alcelaphini	Damaliscus	NA	3	2	NA	TU4	2	108	Damaliscus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Alcelaphini	Megalotragus	isaaci	3	2	NA	TU4	2	108	Megalotragus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Alcelaphini	Megalotragus	NA	3	2	NA	TU4	2	108	Megalotragus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	NA	3	2	NA	TU4	2	108	Aepyceros	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	NA	2	2	NA	TU4	2	108	Tragelaphus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	NA	2	2	NA	TU4	2	108	Tragelaphus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	NA	2	2	NA	TU4	2	108	Tragelaphus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	NA	3	2	NA	TU4	2	108	Aepyceros	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Reduncini	Menelikia	NA	3	2	NA	TU4	2	108	Menelikia	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Reduncini	Kobus	NA	3	2	NA	TU4	2	108	Kobus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Reduncini	Kobus	NA	3	2	NA	TU4	2	108	Kobus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Reduncini	Kobus	NA	3	2	NA	TU4	2	108	Kobus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Reduncini	Kobus	NA	3	2	NA	TU4	2	108	Kobus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Reduncini	Kobus	NA	3	2	NA	TU4	2	108	Kobus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Reduncini	Kobus	NA	3	2	NA	TU4	2	108	Kobus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Reduncini	Kobus	NA	3	2	NA	TU4	2	108	Kobus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Reduncini	Kobus	NA	3	2	NA	TU4	2	108	Kobus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Reduncini	Kobus	NA	3	2	NA	TU4	2	108	Kobus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Reduncini	Kobus	NA	3	2	NA	TU4	2	108	Kobus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Reduncini	Kobus	sigmoidalis	3	2	NA	TU4	2	108	Kobus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Reduncini	Kobus	NA	3	2	NA	TU4	2	108	Kobus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Reduncini	Kobus	sigmoidalis	3	2	NA	TU4	2	108	Kobus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Reduncini	Kobus	NA	3	2	NA	TU4	2	108	Kobus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Reduncini	Kobus	NA	3	2	NA	TU4	2	108	Kobus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Reduncini	Kobus	NA	3	2	NA	TU4	2	108	Kobus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Reduncini	Kobus	NA	3	2	NA	TU4	2	108	Kobus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Reduncini	Kobus	NA	3	2	NA	TU4	2	108	Kobus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Reduncini	Kobus	NA	3	2	NA	TU4	2	108	Kobus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Reduncini	Kobus	NA	3	2	NA	TU4	2	108	Kobus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Reduncini	Kobus	sigmoidalis	3	2	NA	TU4	2	108	Kobus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Reduncini	Kobus	NA	3	2	NA	TU4	2	108	Kobus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Reduncini	Kobus	NA	3	2	NA	TU4	2	108	Kobus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Reduncini	Kobus	NA	3	2	NA	TU4	2	108	Kobus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Bovini	Pelorovis	oldowayensis	3	2	NA	TU4	2	108	Pelorovis	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Alcelaphini	Megalotragus	NA	3	2	NA	TU4	2	108	Megalotragus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Bovini	Pelorovis	NA	3	2	NA	TU4	2	108	Pelorovis	Artiodactyla	NA	NA	NA
109	TU3	1.6	Artiodactyla	Bovidae	NA	Bovini	Pelorovis	NA	3	2	NA	TU3	1.6	109	Pelorovis	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Antilopini	Gazella	NA	3	2	NA	TU4	2	108	Gazella	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Antilopini	Gazella	NA	3	2	NA	TU4	2	108	Gazella	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Antilopini	Gazella	NA	3	2	NA	TU4	2	108	Gazella	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Antilopini	Gazella	NA	3	2	NA	TU4	2	108	Gazella	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Antilopini	Gazella	praethomsoni	3	2	NA	TU4	2	108	Gazella	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Antilopini	Gazella	praethomsoni	3	2	NA	TU4	2	108	Gazella	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Antilopini	Gazella	janenschi	3	2	NA	TU4	2	108	Gazella	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Antilopini	Gazella	NA	3	2	NA	TU4	2	108	Gazella	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Antilopini	Gazella	NA	3	2	NA	TU4	2	108	Gazella	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Antilopini	Gazella	praethomsoni	3	2	NA	TU4	2	108	Gazella	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Antilopini	Gazella	NA	3	2	NA	TU4	2	108	Gazella	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Antilopini	Gazella	NA	3	2	NA	TU4	2	108	Gazella	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Antilopini	Gazella	NA	3	2	NA	TU4	2	108	Gazella	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	NA	3	2	NA	TU4	2	108	Aepyceros	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Antilopini	Gazella	NA	3	2	NA	TU4	2	108	Gazella	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Reduncini	Kobus	ancystrocera	3	2	NA	TU4	2	108	Kobus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Reduncini	Kobus	sigmoidalis	3	2	NA	TU4	2	108	Kobus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Reduncini	Kobus	sigmoidalis	3	2	NA	TU4	2	108	Kobus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Reduncini	Kobus	sigmoidalis	3	2	NA	TU4	2	108	Kobus	Artiodactyla	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Reduncini	Kobus	sigmoidalis	3	2	NA	TU4	2	108	Kobus	Artiodactyla	NA	NA	NA
110	TU3	1.6	Artiodactyla	Bovidae	NA	Reduncini	Kobus	kob	3	2	NA	TU3	1.6	110	Kobus	Artiodactyla	NA	NA	NA
108	TU4	2	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	NA	1	0	NA	TU4	2	108	Theropithecus	Primates	NA	NA	NA
108	TU4	2	Proboscidea	Elephantidae	NA	NA	Elephas	recki shungurensis	3	0	NA	TU4	2	108	Elephas	Proboscidea	NA	NA	NA
108	TU4	2	Artiodactyla	Bovidae	NA	Reduncini	Kobus	sigmoidalis	3	2	NA	TU4	2	108	Kobus	Artiodactyla	NA	NA	NA
108	TU4	2	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	2	0	NA	TU4	2	108	Theropithecus	Primates	NA	NA	NA
108	TU4	2	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	2	0	NA	TU4	2	108	Theropithecus	Primates	NA	NA	NA
114	TU8	3.6	Artiodactyla	Suidae	Tetraconodontinae	NA	Nyanzachoerus	kanamensis	1	0	NA	TU8	3.6	114	Nyanzachoerus	Artiodactyla	NA	NA	NA
114	TU8	3.6	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	2	0	NA	TU8	3.6	114	Notochoerus	Artiodactyla	NA	NA	NA
114	TU8	3.6	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	2	0	NA	TU8	3.6	114	Notochoerus	Artiodactyla	NA	NA	NA
115	TU8	3.6	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	rastafari	2	2	NA	TU8	3.6	115	Tragelaphus	Artiodactyla	NA	NA	NA
115	TU8	3.6	Artiodactyla	Bovidae	NA	Reduncini	Menelikia	leakeyi	3	2	NA	TU8	3.6	115	Menelikia	Artiodactyla	NA	NA	NA
115	TU8	3.6	Artiodactyla	Bovidae	NA	Reduncini	Menelikia	lyrocera	3	2	NA	TU8	3.6	115	Menelikia	Artiodactyla	NA	NA	NA
115	TU8	3.6	Artiodactyla	Bovidae	NA	Reduncini	Menelikia	leakeyi	3	2	NA	TU8	3.6	115	Menelikia	Artiodactyla	NA	NA	NA
115	TU8	3.6	Artiodactyla	Bovidae	NA	Reduncini	Menelikia	leakeyi	3	2	NA	TU8	3.6	115	Menelikia	Artiodactyla	NA	NA	NA
115	TU8	3.6	Artiodactyla	Bovidae	NA	Reduncini	Menelikia	leakeyi	3	2	NA	TU8	3.6	115	Menelikia	Artiodactyla	NA	NA	NA
115	TU8	3.6	Artiodactyla	Bovidae	NA	Reduncini	Menelikia	leakeyi	3	2	NA	TU8	3.6	115	Menelikia	Artiodactyla	NA	NA	NA
115	TU8	3.6	Artiodactyla	Bovidae	NA	Reduncini	Menelikia	leakeyi	3	2	NA	TU8	3.6	115	Menelikia	Artiodactyla	NA	NA	NA
115	TU8	3.6	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	shungurae	3	2	NA	TU8	3.6	115	Aepyceros	Artiodactyla	NA	NA	NA
115	TU8	3.6	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	kyaloae	2	2	NA	TU8	3.6	115	Tragelaphus	Artiodactyla	NA	NA	NA
114	TU8	3.6	Artiodactyla	Suidae	Tetraconodontinae	NA	Nyanzachoerus	kanamensis	1	0	NA	TU8	3.6	114	Nyanzachoerus	Artiodactyla	NA	NA	NA
114	TU8	3.6	Artiodactyla	Suidae	Tetraconodontinae	NA	Nyanzachoerus	kanamensis	1	0	NA	TU8	3.6	114	Nyanzachoerus	Artiodactyla	NA	NA	NA
114	TU8	3.6	Artiodactyla	Suidae	Tetraconodontinae	NA	Nyanzachoerus	kanamensis	1	0	NA	TU8	3.6	114	Nyanzachoerus	Artiodactyla	NA	NA	NA
114	TU8	3.6	Perissodactyla	Rhinocerotidae	NA	Dicerotini	Ceratotherium	praecox	3	2	NA	TU8	3.6	114	Ceratotherium	Perissodactyla	NA	NA	NA
114	TU8	3.6	Perissodactyla	Rhinocerotidae	NA	Dicerotini	Ceratotherium	praecox	3	2	NA	TU8	3.6	114	Ceratotherium	Perissodactyla	NA	NA	NA
114	TU8	3.6	Proboscidea	Elephantidae	NA	NA	Loxodonta	adaurora adaurora	2	0	NA	TU8	3.6	114	Loxodonta	Proboscidea	NA	NA	NA
114	TU8	3.6	Proboscidea	Elephantidae	NA	NA	Loxodonta	adaurora adaurora	2	0	NA	TU8	3.6	114	Loxodonta	Proboscidea	NA	NA	NA
114	TU8	3.6	Proboscidea	Elephantidae	NA	NA	Loxodonta	adaurora adaurora	2	0	NA	TU8	3.6	114	Loxodonta	Proboscidea	NA	NA	NA
114	TU8	3.6	Proboscidea	Elephantidae	NA	NA	Loxodonta	adaurora adaurora	2	0	NA	TU8	3.6	114	Loxodonta	Proboscidea	NA	NA	NA
114	TU8	3.6	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	2	0	NA	TU8	3.6	114	Notochoerus	Artiodactyla	NA	NA	NA
115	TU8	3.6	Artiodactyla	Bovidae	NA	Reduncini	Menelikia	leakeyi	3	2	NA	TU8	3.6	115	Menelikia	Artiodactyla	NA	NA	NA
115	TU8	3.6	Artiodactyla	Bovidae	NA	Reduncini	Menelikia	leakeyi	3	2	NA	TU8	3.6	115	Menelikia	Artiodactyla	NA	NA	NA
115	TU8	3.6	Artiodactyla	Bovidae	NA	Reduncini	Menelikia	leakeyi	3	2	NA	TU8	3.6	115	Menelikia	Artiodactyla	NA	NA	NA
115	TU8	3.6	Artiodactyla	Bovidae	NA	Reduncini	Menelikia	leakeyi	3	2	NA	TU8	3.6	115	Menelikia	Artiodactyla	NA	NA	NA
115	TU8	3.6	Artiodactyla	Bovidae	NA	Reduncini	Menelikia	leakeyi	3	2	NA	TU8	3.6	115	Menelikia	Artiodactyla	NA	NA	NA
115	TU8	3.6	Artiodactyla	Bovidae	NA	Reduncini	Menelikia	leakeyi	3	2	NA	TU8	3.6	115	Menelikia	Artiodactyla	NA	NA	NA
115	TU8	3.6	Artiodactyla	Bovidae	NA	Reduncini	Menelikia	leakeyi	3	2	NA	TU8	3.6	115	Menelikia	Artiodactyla	NA	NA	NA
115	TU8	3.6	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	shungurae	3	2	NA	TU8	3.6	115	Aepyceros	Artiodactyla	NA	NA	NA
115	TU8	3.6	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	shungurae	3	2	NA	TU8	3.6	115	Aepyceros	Artiodactyla	NA	NA	NA
114	TU8	3.6	Artiodactyla	Suidae	Tetraconodontinae	NA	Nyanzachoerus	kanamensis	1	0	NA	TU8	3.6	114	Nyanzachoerus	Artiodactyla	NA	NA	NA
115	TU8	3.6	Artiodactyla	Hippopotamidae	NA	NA	Hippopotamus	protamphibius	2	0	NA	TU8	3.6	115	Hippopotamus	Artiodactyla	NA	NA	NA
120	TU8	3.6	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	kyaloae	2	2	NA	TU8	3.6	120	Tragelaphus	Artiodactyla	NA	NA	NA
120	TU8	3.6	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	kyaloae	2	2	NA	TU8	3.6	120	Tragelaphus	Artiodactyla	NA	NA	NA
120	TU8	3.6	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	NA	3	2	NA	TU8	3.6	120	Aepyceros	Artiodactyla	NA	NA	NA
121	TU8	3.6	Artiodactyla	Hippopotamidae	NA	NA	Hexaprotodon	kaisensis	1	0	NA	TU8	3.6	121	Hexaprotodon	Artiodactyla	NA	NA	NA
121	TU8	3.6	Artiodactyla	Hippopotamidae	NA	NA	Hexaprotodon	kaisensis	1	0	NA	TU8	3.6	121	Hexaprotodon	Artiodactyla	NA	NA	NA
121	TU8	3.6	Artiodactyla	Hippopotamidae	NA	NA	Hexaprotodon	kaisensis	1	0	NA	TU8	3.6	121	Hexaprotodon	Artiodactyla	NA	NA	NA
121	TU8	3.6	Artiodactyla	Hippopotamidae	NA	NA	Hexaprotodon	kaisensis	1	0	NA	TU8	3.6	121	Hexaprotodon	Artiodactyla	NA	NA	NA
121	TU8	3.6	Artiodactyla	Hippopotamidae	NA	NA	Hexaprotodon	kaisensis	1	0	NA	TU8	3.6	121	Hexaprotodon	Artiodactyla	NA	NA	NA
121	TU8	3.6	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	2	0	NA	TU8	3.6	121	Notochoerus	Artiodactyla	NA	NA	NA
121	TU8	3.6	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	2	0	NA	TU8	3.6	121	Notochoerus	Artiodactyla	NA	NA	NA
121	TU8	3.6	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	2	0	NA	TU8	3.6	121	Notochoerus	Artiodactyla	NA	NA	NA
121	TU8	3.6	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	2	0	NA	TU8	3.6	121	Notochoerus	Artiodactyla	NA	NA	NA
121	TU8	3.6	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	2	0	NA	TU8	3.6	121	Notochoerus	Artiodactyla	NA	NA	NA
121	TU8	3.6	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	2	0	NA	TU8	3.6	121	Notochoerus	Artiodactyla	NA	NA	NA
121	TU8	3.6	Proboscidea	Elephantidae	NA	NA	Loxodonta	adaurora	2	0	NA	TU8	3.6	121	Loxodonta	Proboscidea	NA	NA	NA
121	TU8	3.6	Artiodactyla	Bovidae	NA	Antilopini	Gazella	granti	3	2	NA	TU8	3.6	121	Gazella	Artiodactyla	NA	NA	NA
121	TU8	3.6	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	nakuae	2	2	NA	TU8	3.6	121	Tragelaphus	Artiodactyla	NA	NA	NA
121	TU8	3.6	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	NA	3	2	NA	TU8	3.6	121	Aepyceros	Artiodactyla	NA	NA	NA
121	TU8	3.6	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	NA	3	2	NA	TU8	3.6	121	Aepyceros	Artiodactyla	NA	NA	NA
121	TU8	3.6	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	NA	3	2	NA	TU8	3.6	121	Aepyceros	Artiodactyla	NA	NA	NA
121	TU8	3.6	Proboscidea	Deinotheriidae	NA	NA	Deinotherium	bozasi	1	0	Deinotheriumbozasi	TU8	3.6	121	Deinotherium	Proboscidea	NA	NA	NA
122	TU8	3.6	Artiodactyla	Suidae	Tetraconodontinae	NA	Nyanzachoerus	kanamensis	1	0	Nyanzachoeruskanamensis	TU8	3.6	122	Nyanzachoerus	Artiodactyla	NA	NA	NA
122	TU8	3.6	Perissodactyla	Equidae	NA	Hipparionini	Hipparion	hasumense	3	2	Hipparionhasumense	TU8	3.6	122	Hipparion	Perissodactyla	NA	NA	NA
122	TU8	3.6	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	nakuae	2	2	Tragelaphusnakuae	TU8	3.6	122	Tragelaphus	Artiodactyla	NA	NA	NA
122	TU8	3.6	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	NA	3	2	AepycerosNA	TU8	3.6	122	Aepyceros	Artiodactyla	NA	NA	NA
123	TU8	3.6	Perissodactyla	Equidae	NA	Hipparionini	Hipparion	hasumense	3	2	Hipparionhasumense	TU8	3.6	123	Hipparion	Perissodactyla	NA	NA	NA
